序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額,week
78,香港,麥路人,2020/09/17,華映娛樂股份有限公司,寰亞電影製作有限公司##無限動力實業有限公司##北京拉近影業有限公司##寰亞電影發行(北京）有限公司##中影寰亞音像製品有限公司##墨客行影業（北京）有限公司##雅美星有限公司##霍爾果斯泰洋川禾文化傳媒有限公司##百代環球(北京)國際資產管理有限公司##北京林夕影業有限公司##北京大美寰宇影業有限公司##星光聯盟影業無錫有限公司,1,49,-51.96%,"7,220","18,402","3,914,996",20201214
79,中華民國,海霧,2020/09/17,海樂影業股份有限公司,"松露文化創意有限公司,愛奇藝電影集團香港有限公司,台灣太陽娛樂有限公司,非凡娛樂製作有限公司,兔將創意影業股份有限公司",1,17,-60.47%,935,"51,194","11,490,738",20201214
80,美國,密弒直播,2020/09/11,威視股份有限公司,"MELVILLE FILMS, INC.",3,109,-39.78%,"6,550","14,820","3,193,852",20201214
81,英國,訂製幸福滋味,2020/09/11,春暉映像有限公司,Film Seekers Limited,2,33,-43.10%,"3,630","2,330","385,492",20201214
82,日本,約會大作戰 赤黑新章：虛或實,2020/09/11,車庫娛樂股份有限公司,RELAY MOTION KFT.,12,12,-83.10%,"1,680","4,610","737,455",20201214
83,日本,蠟筆小新電影 激戰!塗鴉王國與差不多四勇者,2020/09/11,木棉花國際股份有限公司,ADK EMOTIOS INC.,1,6,-50.00%,"1,680","71,161","16,303,755",20201214
84,美國,花木蘭,2020/09/04,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL,INC.",6,425,-38.23%,"31,455","312,503","72,323,610",20201214
85,法國,退休大贏家,2020/09/04,海鵬影業有限公司,SOCIETE NOUVELLE DE DISTRIBUTION,1,101,53.03%,"8,810","4,115","861,190",20201214
86,中華民國,馗降：粽邪2,2020/09/02,華影國際影藝有限公司,華影國際影藝有限公司##麻吉砥加電影有限公司##滿滿額娛樂股份有限公司##聯聯看娛樂文化股份有限公司##識富天使會,3,228,-58.84%,"13,000","318,805","72,130,795",20201214
87,美國,TENET天能,2020/08/27,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,2,108,-45.45%,"20,510","1,382,550","349,381,919",20201214
88,中華民國,可不可以，你也剛好喜歡我,2020/08/21,華映娛樂股份有限公司,華映娛樂股份有限公司##中環國際娛樂事業股份有限公司##星泰國際娛樂股份有限公司##樂到家國際娛樂股份有限公司##新線索(北京)影視投資有限公司##艾迪昇傳播事業有限公司##滿滿額娛樂股份有限公司##百聿數碼創意股份有限公司##馬棋朵數位影像製作有限公司,5,426,100.00%,"31,265","341,015","79,151,839",20201214
89,新加坡,初心,2020/08/21,牽猴子整合行銷股份有限公司,AMOK PTE. LTD,1,140,0.00%,"26,600","46,284","10,669,951",20201214
90,中華民國,怪胎,2020/08/05,牽猴子整合行銷股份有限公司,牽猴子整合行銷股份有限公司##滿滿額娛樂股份有限公司##台灣大哥大股份有限公司,7,472,-25.55%,"40,220","194,956","45,090,511",20201214
91,不丹,不丹是教室,2020/07/10,海鵬影業有限公司,HX Investment (HK) Limited,2,410,7.89%,"28,740","35,521","7,481,161",20201214
92,阿根廷,計高一籌,2019/10/09,海鵬影業有限公司,Latido Consorcio De Exportacion Del Cine Espanol SL,1,26,0.00%,"4,160","3,060","625,290",20201214
93,加拿大,哈柏太空之旅 3D,2019/02/04,國際電影事業有限公司,IMAX Corporation,1,8,800.00%,"1,200",711,"104,345",20201214
94,加拿大,深海獵奇 3D,2019/02/03,國際電影事業有限公司,IMAX Corporation,1,0,-100.00%,0,"1,304","162,829",20201214
95,法國,不玩美女人,2017/12/08,佳映娛樂國際股份有限公司,STUDIOCANAL,1,6,0.00%,700,334,"64,135",20201214
96,法國,狂舞摯愛,2017/05/05,佳映娛樂國際股份有限公司,WILD BUNCH,1,8,0.00%,950,"1,473","292,350",20201214
97,美國,愛在午夜希臘時,2013/07/19,采昌國際多媒體股份有限公司,"IM Global, LLC",3,341,-17.43%,"74,870","1,182","260,595",20201214
98,美國,愛在日落巴黎時,2004/11/26,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,7,475,-51.73%,"106,895","2,429","542,625",20201214
99,美國,愛在黎明破曉時,1996/02/24,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,7,444,-49.83%,"100,175","2,573","578,115",20201214
100,美國,剪刀手愛德華,1991/04/25,聯影企業股份有限公司,PARK CIRCUS LIMITED,1,0,0.00%,0,"1,531","335,820",20201214
1,義大利,鬼巢,2020/12/18,車庫娛樂股份有限公司,TRUE COLOURS GLORIOUS FILMS S.R.L.,30,"1,287",-26.58%,"294,531","3,040","705,832",20201221
2,法國,85年的夏天,2020/12/18,好威映象有限公司,Playtime,18,"1,128",34.61%,"249,135","1,966","434,312",20201221
3,日本,順其自然的日子,2020/12/18,可樂藝術文創股份有限公司,PONY CANYON INC.,27,514,-11.23%,"119,139","1,238","298,448",20201221
4,美國,高校棋蹟,2020/12/18,捷傑有限公司,"Cinema Management Group, LLC",11,484,-29.03%,"109,417","1,166","267,114",20201221
5,哥倫比亞,總是有個人在愛你,2020/12/18,海鵬影業有限公司,KINOLOGY,9,417,4.77%,"83,745",815,"164,275",20201221
6,日本,手塚治虫迷幻少女,2020/12/18,天馬行空數位有限公司,NIKKATSU CORPORATION,7,203,-25.64%,"42,450",476,"101,165",20201221
7,法國,卡薩諾瓦的情人,2020/12/18,車庫娛樂股份有限公司,ELLE DRIVER,11,195,-14.47%,"39,860",423,"86,874",20201221
8,南韓,說唱藝人：希望之聲,2020/12/18,原創娛樂股份有限公司,"KT Hitel CO., LTD.",5,150,-52.53%,"34,185",466,"105,984",20201221
9,法國,純真誘惑,2020/12/18,車庫娛樂股份有限公司,GAUMONT S.A.,3,17,-29.17%,"3,300",41,"8,295",20201221
10,日本,春情蕩漾,2020/12/18,英屬維京群島商映畫聯合有限公司台灣分公司,"KING RECORD CO., LTD.",3,8,33.33%,"1,645",14,"2,850",20201221
11,美國,神力女超人1984,2020/12/17,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,99,"325,487",-15.15%,"82,694,938","709,082","180,233,819",20201221
12,英國,俘虜,2020/12/15,香港商甲上娛樂有限公司台灣分公司,HANWAY FILMS LIMITED,1,174,1.16%,"39,765",346,"78,440",20201221
13,日本,新解釋．三國志,2020/12/11,車庫娛樂股份有限公司,RELAY MOTION KFT.,52,"4,500",-59.25%,"1,071,873","29,748","7,111,692",20201221
14,美國,求婚好意外,2020/12/11,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,82,"4,031",-58.24%,"950,930","24,335","5,638,047",20201221
15,日本,信用詐欺師JP:公主篇,2020/12/11,海樂影業股份有限公司,PONY CANYON INC.,46,"3,981",-53.35%,"944,109","21,289","5,059,943",20201221
16,南韓,喬瑟與老虎、魚,2020/12/11,英屬維京群島商高捷全球開發有限公司 台灣分公司,K-MOVIE ENTERTAINMENT,18,218,-81.80%,"49,055","3,476","805,568",20201221
17,匈牙利,怵目驚魂28天,2020/12/11,本萃電影有限公司,GEM ENTERTAINMENT KFT,8,116,-81.20%,"27,630","1,296","300,925",20201221
18,香港,逃獄兄弟,2020/12/11,華映娛樂股份有限公司,東方影業出品有限公司##本地製作有限公司,11,77,-87.44%,"16,910","1,627","358,981",20201221
19,越南,人性爆走課,2020/12/11,政駒實業有限公司,"FINECUT CO., LTD.",2,34,-89.85%,"7,620",684,"152,956",20201221
20,法國,聖羅蘭：時尚影子的人生,2020/12/11,車庫娛樂股份有限公司,PLAYTIME,1,5,-44.44%,"1,170",34,"7,935",20201221
21,德國,行動代號：熱狗,2020/12/11,車庫娛樂股份有限公司,PICTURE TREE INTERNATIONAL GMBH,2,2,-96.00%,620,122,"28,105",20201221
22,美國,再見街貓BOB,2020/12/10,采昌國際多媒體股份有限公司,Bos Entertainment Inc. dba The Exchange,46,831,-75.05%,"190,401","10,395","2,471,947",20201221
23,美國,魔物獵人,2020/12/04,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,98,"28,559",-45.69%,"6,481,336","394,827","94,114,397",20201221
24,中華民國,親愛的殺手,2020/12/04,威視股份有限公司,興揚電影有限公司##滿滿額娛樂股份有限公司##海寧鐵幕真文化傳媒有限公司##華映娛樂股份有限公司##十三月股份有限公司##浙江光芒文化傳媒有限公司##海寧夢生影視文化傳媒有限公司##上海牧神文化傳媒有限公司,35,"1,152",-67.88%,"265,863","27,019","6,275,376",20201221
25,美國,愛在日落巴黎時,2004/11/26,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,5,241,-49.26%,"53,379","2,670","596,004",20201221
26,美國,愛在黎明破曉時,1996/02/22,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,6,227,-48.87%,"50,480","2,800","628,595",20201221
27,美國,愛在午夜希臘時,2013/07/19,采昌國際多媒體股份有限公司,"IM Global, LLC",2,158,-53.67%,"34,785","1,340","295,380",20201221
28,日本,約會大作戰 赤黑新章：紅或白,2020/12/04,車庫娛樂股份有限公司,RELAY MOTION KFT.,13,82,-47.77%,"12,960","1,661","265,485",20201221
29,南韓,瑜珈怨,2020/12/04,車庫娛樂股份有限公司,RELAY MOTION KFT.,2,39,-89.60%,"8,350","7,104","1,674,005",20201221
30,德國,情攝大師,2020/12/04,前景娛樂有限公司,MK2 FILMS,1,29,-73.87%,"5,910",924,"211,753",20201221
31,波蘭,只有悲傷才是美麗的,2020/12/04,海鵬影業有限公司,INTRAMOVIES SRL,2,26,-84.15%,"5,865","1,354","281,475",20201221
32,美國,搖滾變色龍：大衛鮑伊,2020/12/04,薩摩亞商雄讚股份有限公司台灣分公司,Media Film International,2,12,-84.21%,"2,950",717,"165,882",20201221
33,中華民國,腿,2020/12/24,甜蜜生活製作有限公司,鏡文學股份有限公司##華文創股份有限公司##甜蜜生活製作有限公司,62,"15,121",0.00%,"3,491,502","15,243","3,518,342",20201221
34,美國,古魯家族：新石代,2020/11/27,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,63,"3,465",-43.07%,"749,016","73,278","16,570,365",20201221
35,日本,尋找小魔女Doremi,2020/11/27,薩摩亞商雄讚股份有限公司台灣分公司,"TOEI ANIMATION CO., LTD.",27,"1,213",-64.24%,"288,606","58,556","13,851,716",20201221
36,中華民國,十二夜2：回到第零天,2020/11/27,牽猴子整合行銷股份有限公司,縫影子宇宙有限公司##牽猴子整合行銷股份有限公司##貝殼放大股份有限公司,19,910,-41.10%,"205,969","16,242","3,633,536",20201221
37,伊朗,緝毒風暴,2020/11/27,捷傑有限公司,Iranian Independents,2,47,-55.66%,"11,120","2,230","508,550",20201221
38,美國,說不出的告別,2020/11/27,海樂影業股份有限公司,"MILLENNIUM MEDIA, INC.",1,6,-96.81%,"1,410","4,962","1,100,787",20201221
39,中華民國,同學麥娜絲,2020/11/20,甜蜜生活製作有限公司,甜蜜生活製作有限公司##華文創股份有限公司,62,"4,461",-51.03%,"1,039,117","188,142","43,919,282",20201221
40,日本,名偵探柯南：紅之校外旅行 鮮紅篇&戀紅篇,2020/11/20,曼迪傳播有限公司,YOMIURI TELECASTING CORPORATION,30,"1,804",-60.26%,"439,009","101,518","24,183,942",20201221
41,日本,惡童當街 經典重映,2020/11/20,天馬行空數位有限公司,Aniplex Inc.,1,47,-56.48%,"10,915","3,485","806,240",20201221
42,馬來西亞,你是豬,2020/11/20,華映娛樂股份有限公司,NSP ENTERTAINMENT SDN BHD,1,30,-33.33%,"7,645","8,111","1,861,888",20201221
43,南韓,盜墓同盟,2020/11/20,英屬維京群島商高捷全球開發有限公司 台灣分公司,"CJ ENM CO., LTD",2,20,-90.57%,"4,530","28,560","6,675,633",20201221
44,日本,愛在末路之境,2020/11/20,車庫娛樂股份有限公司,RELAY MOTION KFT.,1,9,-75.68%,"2,065","5,174","1,222,721",20201221
45,日本,消失的星期三,2020/11/20,海樂影業股份有限公司,NIKKATSU CORPORATION,1,2,0.00%,440,"1,689","383,665",20201221
46,美國,祕密：夢想的力量,2020/11/13,車庫娛樂股份有限公司,"CM SALES, LLC",2,208,0.00%,"43,010","7,250","1,668,302",20201221
47,美國,我的媽媽開GAYBAR,2020/11/13,海樂影業股份有限公司,"Film Mode Entertainment, LLC.",1,30,0.00%,"4,800","1,647","366,713",20201221
48,日本,海邊的異邦人,2020/11/13,采昌國際多媒體股份有限公司,SPO Entertainment Inc.,4,9,-87.50%,"2,190","14,399","3,488,936",20201221
49,中華民國,孤味,2020/11/06,彼此影業股份有限公司,彼此影業股份有限公司##秀泰國際娛樂有限公司##中環國際娛樂事業股份有限公司##Midori International Holdings Limited##威威巖娛樂製作有限公司,99,"25,352",-37.16%,"5,886,167","796,420","184,196,386",20201221
50,日本,GIVEN~被贈與的未來 劇場版,2020/11/06,水元素文化傳媒有限公司,SPO Entertainment Inc.,6,114,-80.45%,"28,176","18,740","4,686,646",20201221
51,南韓,綠洲：數位經典版,2020/11/06,光年映畫有限公司,"FINECUT CO., LTD.",1,107,-51.80%,"25,930","4,544","1,021,715",20201221
52,南韓,紙花,2020/11/06,天馬行空數位有限公司,Studio Bonanza Inc.,2,44,-42.86%,"6,570","1,322","266,753",20201221
53,美國,女巫們,2020/11/05,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,2,81,-30.17%,"15,460","146,069","34,592,957",20201221
54,日本,亂鶯,2020/11/01,威秀影城股份有限公司,Village INC.,2,10,233.33%,"4,470",148,"69,810",20201221
55,日本,日本龐克五右衛門搖滾3,2020/10/31,威秀影城股份有限公司,Village INC.,3,38,-47.95%,"20,520",431,"230,130",20201221
56,日本,鬼滅之刃劇場版 無限列車篇,2020/10/30,木棉花國際股份有限公司,Aniplex Inc.,91,"52,987",-5.91%,"9,499,935","2,429,234","581,552,580",20201221
57,美國,入魔,2020/10/30,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,3,326,409.38%,"32,680","10,930","2,400,483",20201221
58,香港,聖荷西謀殺案,2020/10/30,華映娛樂股份有限公司,英皇影業有限公司##耳東文化(北京)有限公司##北京佟悅名新文化傳媒有限公司,4,236,76.12%,"20,595","2,082","413,886",20201221
59,日本,紫蓮和城,2020/10/30,威秀影城股份有限公司,Village INC.,1,19,171.43%,"9,570",172,"84,330",20201221
60,中華民國,親愛的房客,2020/10/23,牽猴子整合行銷股份有限公司,一期一會影像製作有限公司,30,"2,350",-55.10%,"537,253","160,535","38,156,070",20201221
61,美國,奪命守門人,2020/10/16,薩摩亞商雄讚股份有限公司台灣分公司,Doorman INC.,5,239,-46.89%,"19,860","24,122","5,161,900",20201221
62,法國,藥頭大媽,2020/10/16,原創娛樂股份有限公司,Le Pacte,3,101,36.49%,"14,230","1,919","391,178",20201221
63,美國,地下弒的秘密,2020/10/16,香港商甲上娛樂有限公司台灣分公司,"Accelerated Global Content, LLC",2,31,-50.00%,"4,500","1,626","357,254",20201221
64,日本,看不見的目擊者,2020/10/16,華映娛樂股份有限公司,"MOONWATCHER Co., Ltd",1,18,0.00%,"2,880","15,994","3,626,354",20201221
65,中華民國,無聲,2020/10/15,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,財團法人公共電視文化事業基金會##氧氣電影有限公司##滿滿額娛樂股份有限公司##畢業生有限公司##英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,5,514,-11.53%,"113,775","209,764","49,894,575",20201221
66,南韓,無價之保,2020/10/08,英屬維京群島商高捷全球開發有限公司 台灣分公司,"CJ ENM CO., LTD",4,220,307.41%,"22,160","30,449","7,047,922",20201221
67,日本,工作細胞!!特別上映版 強『菌』來襲！人體腸道大騷動!,2020/10/08,木棉花國際股份有限公司,KODANSHA LTD.,1,35,-72.87%,"7,000","31,463","7,266,097",20201221
68,中華民國,千年一問,2020/10/08,牽猴子整合行銷股份有限公司,郭慧敏（曼迪傳播有限公司）##鍾孟舜##李俊樑,1,30,0.00%,"6,600","12,383","2,846,816",20201221
69,美國,愛情列車長,2020/10/08,天馬行空數位有限公司,TV Co.Srl,2,62,-23.46%,"5,820","1,412","259,412",20201221
70,中華民國,刻在你心底的名字,2020/09/30,氧氣電影有限公司,滿滿額娛樂股份有限公司##氧氣電影有限公司##百聿數碼創意股份有限公司##中環國際娛樂事業股份有限公司##三皇生物科技股份有限公司,21,"2,082",-34.79%,"511,657","438,945","103,100,335",20201221
71,美國,阿公當家,2020/09/30,香港商甲上娛樂有限公司台灣分公司,"MARRO WWG,LLC",6,478,5.99%,"32,560","75,144","17,087,611",20201221
72,法國,森林特攻隊：大腳丫家族,2020/09/30,可樂藝術文創股份有限公司,Charades,3,187,-29.70%,"12,195","24,970","5,129,464",20201221
73,日本,紫羅蘭永恆花園電影版,2020/09/30,采昌國際多媒體股份有限公司,"ABC Animation,INC.",1,46,-41.03%,"11,169","108,752","27,067,279",20201221
74,中國大陸,急先鋒,2020/09/30,龍祥育樂多媒體股份有限公司,無錫市晶麗影院管理有限公司##深圳市浩志文化傳媒有限公司##霍爾果斯創維酷開文化傳媒有限公司##霍爾果斯禮想境界影視傳媒有限公司##中影(上海)影視文化投資管理中心(有限合夥)##文投控股股份有限公司##幸福藍海影視文化集團股份有限公司##北京明星時代影院投資有限公司##珠江電影集團有限公司##人民日報數字傳播有限公司##鼎盛創新資本有限公司##深圳廣電影視股份有限公司##騰訊影業文化傳播有限公司##中國電影股份有限公司##中影(上海)國際文化傳媒有限公司##上海禮想境界影視傳媒有限公司##上海影新影視有限公司##九江市逸興投資有限公司,2,91,-40.91%,"10,770","21,939","4,844,631",20201221
